track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
40up5wCfwQXTDXyE18hJbJ,Believe,Believe,Eli Brown,1/14/2022,408669,63,0.789,0.0065,0.976,0.849,0.0639,-5.886,0.057,131.99,4
1HYoKhe3Ql7fY0XofUh90w,Easy,Easy,Daft Hill,2/18/2022,241935,47,0.601,0.0363,0.933,0.437,0.1,-5.798,0.037,123.977,4
70UlGPMsr7TqIZaMqIdWxq,Take Me Somewhere,Take Me Somewhere,DLMT,2/25/2022,180480,44,0.718,0.0484,0.915,0.00584,0.15,-4.39,0.0748,124.955,4
3mMWre0KnZ4aPuhZF62KmV,Day By Day,Day By Day,Two Feet,1/14/2022,168586,63,0.615,0.481,0.806,0.33,0.315,-7.022,0.104,123.057,4
1md4HSE2DTmnCn9kpm8mFM,Pieces,Pieces,Leony,11/26/2021,172708,69,0.741,0.0613,0.437,0.1,0.203,-8.701,0.06,125.98,4
0YA8QupyhYiJWDFvqzejpW,Harder (with Busta Rhymes),Harder (with Busta Rhymes),Busta Rhymes,2/9/2022,215560,57,0.762,0.0775,0.721,2.27E-06,0.116,-5.623,0.0716,127.016,4
5z3Qr6kEyJiZhB0WHJSmCQ,Something About,Something About,CRi,3/4/2022,224827,43,0.703,0.067,0.571,0.214,0.123,-8.119,0.05,124.039,4
2wVQcA1YCuGL6EW0QbgVoV,Everything But You (feat. A7S),Everything But You (feat. A7S),A7S,2/18/2022,198015,75,0.679,0.031,0.764,9.05E-06,0.0951,-5.301,0.0391,124.977,4
6sooxXwLEwh812Ve4L5ovr,Blow The Roof (with Kasbo & EVAN GIIA),Blow The Roof (with Kasbo & EVAN GIIA),EVAN GIIA,2/18/2022,184919,66,0.593,0.0882,0.824,0,0.149,-4.503,0.0633,105.008,4
34G80YJLjP46YcIlDoVpdC,Getting Over This,Getting Over This,Navos,2/4/2022,195397,51,0.803,0.00557,0.833,0.394,0.182,-7.979,0.0425,124.001,4
6fBHOF46O8LUNI78ZtAK7S,You Should Already Know,You Should Already Know,Croatia Squad,12/17/2021,193333,49,0.762,0.235,0.83,0.0315,0.0545,-5.8,0.0615,125.994,4
3QzBzeXfDNR15U6X98zz1q,Crave The Bassline,Crave The Bassline,Curbi,2/25/2022,166963,54,0.786,0.0292,0.984,0.658,0.15,-3.278,0.0885,127.988,4
0oDnZigAyI2RTxareDIuXO,How We Do,How We Do,Joshwa,2/18/2022,187969,56,0.798,0.0054,0.928,0.532,0.21,-7.226,0.0523,127.988,4
12RAnp0xkdW22UGfgejElE,Feel The Vibe,Feel The Vibe,Shola Phillips,1/7/2022,185194,59,0.699,0.00105,0.962,0.501,0.185,-5.848,0.0743,127.041,4
4LW9Va0bKfmHTruw5WoSsM,Take You There,Take You There,ESSEL,2/11/2022,252000,54,0.623,0.00692,0.879,0.9,0.251,-6.162,0.0312,123.987,4
4MyPLcBTpqfXZJKcUhMXOg,Set You Free,Set You Free,Laura White,1/28/2022,169524,64,0.554,0.0024,0.93,0.535,0.4,-4.646,0.0768,126.015,4
00WQxluVREF12JZkKWvio4,Your Tongue,Your Tongue,HoneyLuv,2/11/2022,157428,56,0.693,0.00228,0.968,0.369,0.207,-5.782,0.0913,127.057,4
2EQgtNy4r3nNhp8kruQMaQ,Take Me Away,Take Me Away,Interupt,2/25/2022,182765,49,0.631,0.0022,0.921,0.823,0.352,-6.429,0.0552,129.977,4
5pqJWNjyxWxH9R6xRAQG1e,Bassline,Bassline,Martin Trevy,2/4/2022,143040,52,0.798,0.0591,0.853,0.000382,0.199,-5.899,0.0679,124.957,4
2NQped73vYrqDbJl9zauUT,Shake & Bounce,Shake & Bounce,Wade,1/21/2022,166772,49,0.891,0.017,0.694,0.178,0.238,-5.555,0.0661,127.029,4
4LJj0UPTq0oodnolILYwVn,Shake That,Shake That,FREAK ON,2/11/2022,207857,51,0.804,0.00753,0.985,0.0112,0.0611,-2.474,0.0616,126,4
01xowIJrmShI6X9Q1WXqAd,Play By My Rules,Play By My Rules,Chapter & Verse,1/7/2022,217143,53,0.753,0.0169,0.745,0.662,0.283,-6.616,0.0453,126.019,4
32eSXKGSMITI1oJbjBxAHS,Planet In The Sky (feat. MKLA),Planet In The Sky (feat. MKLA),MKLA,1/14/2022,197619,56,0.657,0.0971,0.736,0.000115,0.0955,-4.781,0.0966,125.937,4
3VXCwR1wRVt4sHyDtOvFgI,History (feat. Maggie Szabo),History (feat. Maggie Szabo),Maggie Szabo,2/11/2022,202857,50,0.611,0.00286,0.967,0.115,0.121,-4.65,0.0433,126.001,4
4cEWuDn97aI64yw6HrZvBc,Stay,Stay,Kaivon,2/9/2022,249756,54,0.587,0.051,0.734,0.00893,0.133,-5.627,0.0431,122.934,4
6UmIvOlWvXtO03fALva6Lu,The Lead,"Workout Series, Vol. 14",Ben Miller (Aus),2/18/2022,271697,40,0.693,0.0346,0.883,0.933,0.349,-6.019,0.0325,124.998,4
7p15pjKeiHuxFg7cu776sl,Honest (feat. Slayyyter),Honest (feat. Slayyyter),Slayyyter,2/2/2022,178689,55,0.568,0.0242,0.784,2.47E-05,0.127,-4.837,0.133,118.9,4
1ABmhkPKvCoVSNh5NJYScq,Change My World (feat. Sam Martin),Change My World (feat. Sam Martin),Sam Martin,2/4/2022,240000,47,0.486,0.0207,0.889,0.129,0.0854,-8.356,0.0435,123.964,4
7zIWzMjIQGMqg0fal19JBo,Like This,Like This,Syn Cole,2/4/2022,166935,60,0.768,0.223,0.812,0.00114,0.0676,-5.363,0.0369,124.024,4
6H8qW0UoLvVWFaE0sms6NK,My Wicked,My Wicked,GG Magree,2/17/2022,233049,49,0.333,0.0856,0.805,0,0.285,-4.376,0.0433,163.969,4
7LRY2RkbmL4eSZrTGhr17e,Tricky (feat. Autumn Rowe),Tricky (feat. Autumn Rowe),Autumn Rowe,1/7/2022,167906,55,0.858,0.00033,0.867,0.00772,0.0657,-6.603,0.0537,126.009,4
2Dnh5y1kaUPymUifmimhD7,Blush,Blush,Jasper Tygner,3/3/2022,225022,30,0.733,0.894,0.757,0.911,0.129,-11.052,0.0392,130.007,4
0XdmzOmGiPoNEfNK4BslVo,Lights Out,Lights Out,RUNN,2/11/2022,233926,52,0.553,0.117,0.756,0,0.362,-2.567,0.0486,130.044,4
2vP8axvS6mqgnPwwxMARPs,Carousel,E.L.E (Extinction Level Event),Kiesza,3/3/2022,166400,45,0.626,0.0342,0.915,0.00238,0.0893,-2.466,0.0528,150.055,4
0xVignO0cMBVC1M0LiHktA,Body,Body,Tinashe,2/1/2022,213560,51,0.83,0.0826,0.875,0.758,0.0444,-4.441,0.065,127.02,4
2L3d9zBy8Iq8mKIde7cwmJ,Home To You,Home To You,ABISHA,3/4/2022,203213,36,0.704,0.547,0.759,8.60E-05,0.104,-6.714,0.0428,130.045,4
50mVZbBcr6rYdt45OEPYlN,String Theory,String Theory,Oliver Heldens,12/24/2021,261231,62,0.654,0.0659,0.968,0.942,0.117,-4.846,0.109,130.001,4
3WpZaVBGjVgR7lxekzkXTY,Close Your Eyes,Close Your Eyes,iiola,1/21/2022,284138,60,0.457,0.158,0.918,0.0464,0.102,-2.893,0.0626,173.965,4
308mW3tmRmWG5K3g6HVyl3,Metaphysical,Metaphysical,Mall Grab,3/3/2022,303446,45,0.49,9.90E-05,0.919,0.884,0.346,-7.384,0.0411,150.004,4
3cJSNe3eSkegr9dZsZxr6c,Luv Like,Luv Like,Nia Archives,2/2/2022,186025,56,0.676,0.283,0.885,0.694,0.232,-6.238,0.0502,159.984,4
1Vh2puNQGk1IpIjZoxoOYz,Bring Et,Bring Et,Jauz,1/21/2022,142857,55,0.827,0.0065,0.978,0.607,0.147,-5.443,0.0491,126.017,4
3lX5X6V3Tas48tuZ8g3PLU,Better Things (feat. Tania Foster),Better Things (feat. Tania Foster),Tania Foster,2/4/2022,205729,52,0.822,0.00763,0.975,0.0846,0.0669,-3.61,0.0641,125.993,4
5TaVGEfQ9jzxE4Itai3hLW,Closer,Closer,Zagata,11/5/2021,176153,50,0.732,0.221,0.899,0.0341,0.1,-5.984,0.0416,124.019,4
2CAQr9uW764IVG1eIQyeSg,Walking On Water (feat. Totally Enormous Extinct Dinosaurs),Walking On Water (feat. Totally Enormous Extinct Dinosaurs),Totally Enormous Extinct Dinosaurs,1/14/2022,216107,64,0.768,0.399,0.613,0.524,0.196,-7.098,0.133,124.956,4
2OvqYU6lo9GA6hO2jVttKm,Flexin,Flexin,Mike Candys,10/29/2021,135706,62,0.843,0.0125,0.861,0.916,0.0703,-4.48,0.059,129.967,4
5dYZ382ddDN8xBdJLx7d9e,Say A Little Prayer,Say A Little Prayer,Amazonian Rockstar,11/19/2021,209351,52,0.571,0.0755,0.92,0.0177,0.338,-5.413,0.0404,126.005,4
0eiLudweyosA5c7EUJ6y0c,Breathe Me In,Breathe Me In,Harrison,11/19/2021,178420,70,0.712,0.0653,0.889,0.00384,0.202,-6.344,0.048,125.022,4
00tIiOoqhX2RM5WTtKm9Ep,Sint Maarten,Sint Maarten,Delaram Kamareh,12/16/2021,271351,50,0.595,0.000236,0.805,0.889,0.155,-9.488,0.0373,123.007,4
7wNny3grnsHDuHxCrrcpgF,Poison (feat. Darla Jade),Poison (feat. Darla Jade),Darla Jade,1/14/2022,183750,48,0.674,0.0438,0.741,0.00136,0.113,-7.3,0.041,122.987,4
3CBwgDX3JaYLqFLuCNwYJd,Your Eyes,Your Eyes,Nicky Romero,12/10/2021,219519,52,0.612,0.0809,0.877,0.865,0.103,-7.697,0.0373,125.012,4
1LjMPAZCsTIdMuwlM9PcPF,beachin,beachin,Tommy Villiers,1/28/2022,194569,61,0.67,0.308,0.639,0.00123,0.224,-9.659,0.0393,86.99,4
4WqEBIMJMmGRiEwSyRzeEQ,Indigo,Indigo EP,Sultan + Shepard,12/9/2021,302828,56,0.606,0.437,0.738,0.889,0.131,-7.976,0.0397,122.051,4
2UOtnKZNppcZ5dC8v2FS41,Sign of the Times,Sign of the Times,Nora En Pure,12/10/2021,193403,52,0.537,0.276,0.782,0.841,0.132,-7.91,0.0801,125.999,4
77uXlUY5qtAxiN1UCtAcyF,Garden,Garden,Emily Nash,1/14/2022,215645,60,0.664,0.00999,0.874,0.256,0.189,-5.918,0.0378,127.971,4
1yLFszi3D4sq3ECcDxxPM6,Searching,Searching,Shermanology,12/3/2021,210875,58,0.564,0.0684,0.826,0.023,0.0882,-5.901,0.0353,126.026,4
4bLjPoP25YBKGei1CfBgE2,Feelwitchu,Feelwitchu,Tennyson,1/6/2022,193267,45,0.724,0.0149,0.68,0.809,0.112,-8.98,0.0613,153.032,4
1u4pvznoU57shxIRC1SCzE,Lemme See,Lemme See,Ye Ali,12/10/2021,167500,43,0.721,0.0654,0.742,0.0119,0.0747,-8.468,0.0555,119.989,4
4aXij4j5BNOKKNrxgA6wc6,Togetherness,Togetherness,hermixalot,3/4/2022,220952,44,0.712,0.00355,0.868,0.0117,0.035,-5.618,0.08,126.018,4
0KG7XrgM20KEmJrKsyFDAm,Let You Go,Diplo,Kareen Lomax,3/4/2022,234375,58,0.584,0.101,0.955,0.00243,0.092,-4.197,0.0507,128.04,4
6LJsVZlhPAvrALPYka3xXz,On Your Own (feat. Elderbrook),On Your Own (feat. Elderbrook),Elderbrook,3/2/2022,223992,57,0.658,0.0102,0.937,0.329,0.169,-5.773,0.0389,124.988,4
4IoWprg6W4DxHjxm1Pi4KT,About You,About You,Biscits,3/4/2022,218500,51,0.566,0.00666,0.868,0.918,0.0669,-6.532,0.0487,125.984,4
4D8Jh26RrDmNTeXL43kXBE,Pressure,Pressure,KREAM,3/4/2022,171985,50,0.643,0.0524,0.945,0.146,0.223,-6.301,0.0781,124.928,4
2bo8HF4dpbfJrxD6gaW3BJ,State Of Mind (feat. Sarah de Warren),State Of Mind (feat. Sarah de Warren),Sarah de Warren,3/4/2022,172431,40,0.746,0.000415,0.923,0.254,0.1,-5.035,0.0424,124.989,4
41rjAEQbD85oUdFX9uPGqG,Our Space - Edit,Our Space,Dino Lenny,3/4/2022,309677,39,0.701,0.0897,0.589,0.873,0.101,-10.028,0.0666,124.011,4
4kmQXH4GI0AhNs71HytnXw,Always Do,Always Do,Mat Zo,3/4/2022,249375,50,0.587,0.00619,0.978,0.848,0.0706,-6.013,0.048,128.008,4
5EhnuLMer8qAXEDwmLtyrW,Puzzle Box,Puzzle Box,Subtronics,3/4/2022,212211,55,0.696,0.196,0.488,0.836,0.2,-7.508,0.0403,95.064,4
408UEGA6FV2nvQjr1nt1VT,Drive Away,The Body Never Lies,Krewella,3/4/2022,240000,51,0.502,0.0543,0.874,1.27E-06,0.426,-3.742,0.203,141.776,4
3Ofr27P70Y5D1dG9iwqFPD,Twisted Mind,Exotica (Deluxe),Agnes,3/4/2022,320797,35,0.709,0.00227,0.846,0,0.538,-6.119,0.0403,119.045,4
4KNk5VS4bR4nUVvnJwVmUE,Baby,Baby,Charli XCX,3/1/2022,159920,69,0.779,0.139,0.859,0.0472,0.093,-1.572,0.0364,128.04,4
4Bk9XgBiO13Ba3mRjXBq0Z,Hanging On,The Silence in Between,Bob Moses,3/4/2022,235227,49,0.458,0.0591,0.892,3.46E-06,0.0846,-3.86,0.0858,122.061,4
1iSuktdIdWrdfq0slQ4auO,Better Now (feat. MARO),Better Now (feat. MARO),MARO,3/2/2022,196196,63,0.578,0.322,0.795,1.83E-06,0.202,-5.821,0.0754,88.916,4
4XjTvY0x7RR7cy8inojCkO,Forgive Me,Forgive Me,Mahmut Orhan,3/4/2022,225437,54,0.619,0.168,0.687,0.000359,0.0714,-7.937,0.12,100.102,4
5z3Qr6kEyJiZhB0WHJSmCQ,Something About,Something About,CRi,3/4/2022,224827,43,0.703,0.067,0.571,0.214,0.123,-8.119,0.05,124.039,4
5r5MjmaLklyNOzKXY6Fqm5,Don't Wanna Lie,Don't Wanna Lie,Miane,3/4/2022,208570,32,0.722,0.00041,0.848,0.26,0.0723,-6.164,0.0451,126.005,4
7vHxzcZnozXPfGL38WSTnD,Basement,Basement,Wade,3/4/2022,224419,32,0.805,0.000208,0.854,0.0116,0.269,-6.168,0.0722,129.033,4
2qLM9dbsAbjCE9N3fPagG2,Double Dip,Double Dip,Anna Lunoe,3/2/2022,198906,40,0.686,0.000576,0.954,0.826,0.0763,-4.652,0.0552,127.986,4
39lmD692087xmWBUEfE7yd,Tell Me,Tell Me,Crusy,3/4/2022,213240,26,0.606,0.000417,0.998,0.859,0.375,-6.167,0.047,124.993,4
0dEuMtJf1Ye9K1w50o1jaZ,Your Love,Your Love,Tourist,3/2/2022,279552,49,0.614,0.00793,0.752,0.0225,0.277,-8.82,0.194,128.023,4
1gr1pLxrhTjzpmq2WPDhRW,And The Lake Was...,And The Lake Was...,Neil Cowley,11/30/2021,232776,41,0.694,0.139,0.934,0.904,0.0969,-11.872,0.0411,104.997,4
4MEgPSYPPBEyW10WLsHKkq,Natives,Natives,Poté,3/4/2022,282640,27,0.611,0.0674,0.894,0.85,0.19,-7.905,0.0393,125.029,4
2Dnh5y1kaUPymUifmimhD7,Blush,Blush,Jasper Tygner,3/3/2022,225022,30,0.733,0.894,0.757,0.911,0.129,-11.052,0.0392,130.007,4
7leuXSMQ87WJPRLUH3WuC3,Trusss,Trusss,Mr. Mitch,2/28/2022,260800,24,0.777,0.0572,0.841,0.797,0.0641,-8.47,0.0483,130.105,4
308mW3tmRmWG5K3g6HVyl3,Metaphysical,Metaphysical,Mall Grab,3/3/2022,303446,45,0.49,9.90E-05,0.919,0.884,0.346,-7.384,0.0411,150.004,4
6rDMbb3VflzMQlV2lN9TyW,So Do You,So Do You,LF SYSTEM,3/4/2022,151602,25,0.681,0.00128,0.944,0.627,0.0519,-7.362,0.0555,130.036,4
2bNNC6g2MlxRci90oQRXnD,A2C2I2D,A2C2I2D,G Jones,3/3/2022,201290,40,0.729,0.000547,0.882,0.593,0.06,-5.458,0.121,123.957,4
2Kb5Sy93AE70esO90eJgdQ,HMU for a Good Time,333 (Deluxe),Channel Tres,3/3/2022,247118,53,0.861,0.0156,0.654,0.644,0.0951,-10.045,0.064,121.971,4
7741k8FIhIzCt1gTA0F42J,Contain (In Key),Contain (In Key),Chilly Gonzales,3/2/2022,488707,39,0.616,0.613,0.129,0.907,0.134,-25.282,0.0446,129.684,4
5Zm8huZ4tzDm7eLKFScrE8,Keep On (feat. Ouri),Keep On (feat. Ouri),Ouri,3/2/2022,218308,38,0.843,0.555,0.552,0.784,0.118,-8.162,0.0738,126.972,4
0NPDoArWeGDBcGzO5m7g4t,Organ (DJ-Kicks) - Edit,Organ,CINTHIE,3/3/2022,216774,31,0.763,0.0206,0.732,0.346,0.0341,-8.85,0.108,124.01,4
0b9MyKctLW18nKkPIodRjV,Cala,Cala,Feiertag,3/4/2022,219429,27,0.624,0.136,0.887,0.953,0.128,-7.438,0.0353,128.022,4
17JX2K2JGzVBX4ApkfRoHk,Money Can't Buy,Money Can't Buy,Fabich,3/3/2022,186267,36,0.859,0.00724,0.704,0.0734,0.0912,-8.526,0.228,125.055,4
2ccAtGaGO98e5TxDxPCf1R,Spotlight (feat. Sarah Ikumu),Spotlight (feat. Sarah Ikumu),Sarah Ikumu,3/4/2022,175476,33,0.715,0.0351,0.866,0,0.426,-6.372,0.0733,128.004,4
2VEs61ZoJ6xfkk7LUHQ2XY,Ascending Red,Empty Hiding World,Gavriel,3/4/2022,185072,29,0.577,0.000536,0.608,0.62,0.209,-8.631,0.106,84.806,4
603t3nLBVPRkg8DBeLJOVf,Unlock,Unlock,minds&machines,2/28/2022,240692,19,0.467,0.00825,0.938,0.889,0.0587,-7.675,0.105,138.738,4
5M5TCPGgMZxzRN3tOCOoGd,Your Dreams,Your Dreams,Low Steppa,2/4/2022,151853,51,0.663,0.00179,0.838,0.000142,0.344,-4.988,0.0561,124.997,4
0Hhc5lUBREFnaDmzrnRYj2,Freak (with Vandelux),Freak (with Vandelux),Vandelux,3/2/2022,160000,46,0.95,0.0482,0.824,0.698,0.0706,-8.285,0.219,122.982,4
2Sxv3rFyRpoS2aojR7Hx0a,Woman,Woman,Confidence Man,3/4/2022,268813,10,0.624,0.00106,0.773,0.00894,0.0813,-8.703,0.0404,123.018,4
02K93YKyLxK8xCY2C4ePtI,Back In The Dance,Back In The Dance,George Smeddles,3/4/2022,206270,33,0.722,0.0169,0.865,0.725,0.118,-8.386,0.0356,127.988,4
1ztnDy21iJOc5eH7wvbEeV,Open Your Mind,Open Your Mind,GRiZ,3/2/2022,174247,56,0.75,0.0354,0.912,0.000377,0.766,-2.17,0.176,146.179,4
1DjivOHek7yr3b7xGVAV7S,I Feel You (feat. Ell Murphy) - Edit,I Feel You (feat. Ell Murphy) [Edit],Ell Murphy,3/4/2022,231178,27,0.704,0.00627,0.938,0.29,0.181,-7.227,0.0586,134.999,4
3h3szgXLd2FJ0WSWj8om9t,"L.O.V.E. (feat. EARTHGANG, Jon Batiste & Sherwyn)","L.O.V.E. (feat. EARTHGANG, Jon Batiste & Sherwyn)",EARTHGANG,3/2/2022,169200,52,0.81,0.000308,0.779,0,0.23,-4.834,0.0485,111.054,4
7tZbVpKMHMuxUM1JuNAN1l,All Night,All Night,Yasmin Jane,3/4/2022,203810,19,0.66,0.0346,0.912,0.509,0.395,-5.16,0.0325,126.015,4
6uEy133no179YW6ulcmalc,Fall In,Fall In,Lizzy Land,3/1/2022,262447,34,0.682,0.522,0.479,0.448,0.105,-10.805,0.046,123.037,4
7sazL03cPe0j9Ue8gQFqrC,Deserve It,Deserve It,Mars Atlas,10/8/2021,200952,39,0.546,0.0246,0.818,0.00186,0.163,-6.156,0.0648,126.007,4
7kG1Lv9NFFtvvUeyYHLG7R,All Day (feat. Nonô),All Day (feat. Nonô),Nonô,3/4/2022,182653,39,0.713,0.115,0.81,0,0.0527,-5.108,0.0457,124.036,4
0KYCMyQLB1wIn2impBTBRa,Guilty (feat. Gretchin),Guilty (feat. Gretchin),Gretchin,3/4/2022,182625,23,0.646,0.048,0.856,0.0242,0.376,-6.97,0.0488,123.005,4
7jpj8wOz4fQ9GZCJ4prdhF,New Generation,New Generation,Will Clarke,3/4/2022,164125,33,0.496,0.0017,0.917,0.547,0.387,-7.467,0.0447,127.037,4
1PI6MPyMGeRLbKDCaQ3BDi,Be Strong,Be Strong,Korolova,2/4/2022,192606,51,0.599,0.0277,0.905,0.422,0.398,-6.659,0.0339,121.002,4
757JuM40p8TmQhT41WVLsS,Liquid,Liquid,Anfisa Letyago,3/4/2022,216149,34,0.731,0.0175,0.939,0.757,0.1,-6.667,0.0809,124.996,4
3kGAV0R2L8epxVr7FQ5Wpv,Roll The Dice,Roll The Dice,Bensley,3/2/2022,248276,41,0.424,0.00795,0.957,0.0371,0.48,-1.093,0.0421,173.986,4
0KuvjeKpXNK6fMPsnpJ0cm,Believer,Believer,Friction,3/4/2022,218830,45,0.49,0.0129,0.894,0.00276,0.0974,-4.474,0.0431,173.949,4
2wlxAYKW93KcbKgz37GwTF,Aretha,Aretha,Mercer,3/4/2022,207805,35,0.664,0.000157,0.919,0.812,0.322,-5.808,0.0756,122.964,4
5gJKGE7dk8OTULVIPIxWKn,Cry My Name,Cry My Name,York,3/4/2022,243500,32,0.51,0.00067,0.907,0.3,0.178,-6.83,0.0374,128.008,4
1fPUG09vA8KRKwdcj4rHI5,Drivin' Me Crazy,Drivin' Me Crazy,Particle,3/4/2022,218125,26,0.492,0.0023,0.931,0.849,0.877,-4.583,0.0544,106.956,5
1JWA4peO1GxEgDxh8J23UA,Nothing Gonna Stop This,Nothing Gonna Stop This,Cloverdale,3/4/2022,227535,31,0.775,0.0143,0.948,0.0133,0.104,-6.167,0.0578,126.978,4
5zK0cLrEbC3mhOupFz6W61,shy creatures - Jeremy Olander Remix Edit,shy creatures (Jeremy Olander Remix Edit),Jeremy Olander,3/4/2022,266773,27,0.625,0.00122,0.724,0.147,0.591,-10.496,0.0349,123.018,4
6iBSPjQqs51yAB5ADYdGwR,Human,Human,Digital Farm Animals,3/3/2022,162466,30,0.783,0.595,0.56,0.268,0.198,-6.827,0.0479,119.979,4
7yOM20biOlS5ncycIg1ZB5,Love To Give,Love To Give,LOWES,3/4/2022,213991,26,0.495,0.0257,0.923,6.87E-05,0.587,-4.948,0.0385,139.929,4
2DjooJgSD47aouLkwW3leY,Return,Return,jackLNDN,3/4/2022,173171,27,0.706,0.0212,0.591,0.857,0.113,-9.997,0.0393,123.002,4
3FV8xxFLZMvVdkyd5PVWgp,to the sky,to the sky,John Dahlbäck,3/4/2022,233759,36,0.68,0.0131,0.931,0.431,0.0612,-6.045,0.0526,125.012,4
0AhZvc0Hu0ntQoa70zfp8Z,Busy Dancing,Busy Dancing,KLP,3/3/2022,189370,31,0.769,0.00869,0.795,0.738,0.088,-6.68,0.0667,126.026,4
6UmDQssM33pOBab0KItBya,vulnerable,vulnerable,patient,3/4/2022,133678,26,0.508,0.0438,0.923,0.000102,0.108,-3.917,0.0362,81.99,4
2vP8axvS6mqgnPwwxMARPs,Carousel,E.L.E (Extinction Level Event),Kiesza,3/3/2022,166400,45,0.626,0.0342,0.915,0.00238,0.0893,-2.466,0.0528,150.055,4
52dXc0Oyt7T6nSoAMVQmN4,Vital Signs - Tails Remix,Vital Signs (Tails Remix),Tails,3/4/2022,200357,33,0.644,0.0173,0.871,0.0682,0.1,-3.413,0.0421,168.062,4
4rqAbeUaV5LTE4UlihwlKz,Nusa,Nusa,Groovenatics,3/4/2022,206557,47,0.92,0.0701,0.625,0.92,0.18,-6.294,0.0891,122.053,3
6jQcZwHa3sZ54MxWvApCKb,F With Me (feat. Chromeo),F With Me (feat. Chromeo),Chromeo,3/4/2022,170614,38,0.741,0.0217,0.82,0.00279,0.209,-4.813,0.138,102.038,4
3xLDIEH02BQjTKO1SR4I4X,Fall,Fall,Tailor,3/4/2022,226125,36,0.589,0.0219,0.855,5.89E-06,0.141,-5.869,0.076,124.993,4
3lP4T0m8KHEiHP4DnbL8My,Diamonds,Diamonds,BROHUG,3/4/2022,203520,37,0.82,0.0209,0.924,0.593,0.0248,-3.569,0.0632,125.011,4
3Xctb1KthYKnWiDmjIxNVH,Jungle - Original Mix,Jungle,Rich The Kid,3/4/2022,140971,41,0.865,0.012,0.689,5.38E-06,0.0447,-6.086,0.0728,103.013,4
3nitglQHOlSpNpSV3R0XLG,Gunny (In The Arms Of House),Gunny (In The Arms Of House),Kevin Knapp,3/4/2022,200740,25,0.732,0.00697,0.915,0.0207,0.077,-6.853,0.0651,125.012,4
4AvrDZPD7Meo7FIvv6aHpS,Hold Up,Hold Up / Time Stood Still,KOCHAM,3/4/2022,171429,20,0.767,0.00255,0.878,0.368,0.145,-5.854,0.136,125.997,4
18tBaPJwKQIPjlFv5sb6z8,Run,Run,Adrian Mønteiro,3/4/2022,163548,31,0.651,0.127,0.749,0.0195,0.117,-7.099,0.0471,124.022,4
0f16GKHRLEklrzdlG4EpV7,Set It Off,Set It Off / The Weapon,Kanine,3/4/2022,226260,42,0.398,0.00306,0.953,0.149,0.114,-1.413,0.0509,86.99,4
2L3d9zBy8Iq8mKIde7cwmJ,Home To You,Home To You,ABISHA,3/4/2022,203213,36,0.704,0.547,0.759,8.60E-05,0.104,-6.714,0.0428,130.045,4
1eG6ogBMDCT36ciEocKV8V,Seduce / Destroy,Seduce / Destroy,Lucille Croft,2/17/2022,182857,48,0.625,0.000478,0.808,0.28,0.163,-3.321,0.0333,105.005,4
71LZ7lwCisTG3H9UXKraTe,Color Of Your Soul,Color Of Your Soul,CloZee,2/4/2022,202286,67,0.486,0.00147,0.964,0.0628,0.101,-3.615,0.0548,139.958,4
5EhnuLMer8qAXEDwmLtyrW,Puzzle Box,Puzzle Box,Subtronics,3/4/2022,212211,55,0.696,0.196,0.488,0.836,0.2,-7.508,0.0403,95.064,4
2vP8axvS6mqgnPwwxMARPs,Carousel,E.L.E (Extinction Level Event),Kiesza,3/3/2022,166400,45,0.626,0.0342,0.915,0.00238,0.0893,-2.466,0.0528,150.055,4
00HG0BYPrRQQ5S7HVhVNSy,Tums,Tums,Hudson Mohawke,11/4/2021,217000,49,0.621,0.00347,0.628,0.546,0.704,-4.687,0.0842,166.084,4
2e85E7oztd8Mc5Z4iKGXcL,fisticuffs (featuring tiLLie),fisticuffs (featuring tiLLie),tiLLie,2/14/2022,237600,54,0.529,0.0903,0.505,0.000599,0.252,-7.669,0.296,99.935,4
6H8qW0UoLvVWFaE0sms6NK,My Wicked,My Wicked,GG Magree,2/17/2022,233049,49,0.333,0.0856,0.805,0,0.285,-4.376,0.0433,163.969,4
4FflH8qLy60Q51MBtSiESE,Groove,Groove,Mija,3/4/2022,174677,32,0.865,0.0019,0.675,0.834,0.288,-7.914,0.0482,124.011,4
1ztnDy21iJOc5eH7wvbEeV,Open Your Mind,Open Your Mind,GRiZ,3/2/2022,174247,56,0.75,0.0354,0.912,0.000377,0.766,-2.17,0.176,146.179,4
3lVaRWkDwUkHveuSbilYdE,Fear Of Dying,Fear Of Dying,Alison Wonderland,1/2/2022,187800,60,0.503,0.326,0.494,0.000481,0.0954,-7.546,0.0412,70.035,4
19ht9Lhp2fHgQi00izzrKE,Trailblazer,Trailblazer,Tsuruda,10/1/2021,204944,50,0.449,0.00362,0.834,0.0103,0.641,-4.703,0.578,177.812,4
7gCuKTyBb5nurNalzs0Hvp,"Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady]","Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady]",Dylan Brady,6/10/2021,167253,70,0.487,0.0145,0.669,0.00349,0.102,-6.473,0.232,172.026,3
3hLkSHCoQgucEZCtotzLoX,Opal,Opal,Azaleh,10/22/2021,342857,43,0.764,0.0719,0.75,0.868,0.112,-8.599,0.0449,112.008,3
